0: main.py:141: SyntaxWarning: "is" with a literal. Did you mean "=="?
0:   if args.save is '':
0: main.py:164: SyntaxWarning: "is not" with a literal. Did you mean "!="?
0:   resume=args.resume is not '',
0: main.py:186: SyntaxWarning: "is not" with a literal. Did you mean "!="?
0:   if args.model_config is not '':
0: saving to ./results/resnet18-test
0: creating model resnet
0: created model with configuration: {'dataset': 'cifar10', 'depth': 18}
0: number of parameters: 175258
0: /scratch/mg6827/envs_dirs/idl/lib/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
0:   warnings.warn(_create_warning_msg(
0: optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x1530ef549b80>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x1530ef549c10>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
0: data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 1, 'autoaugment': False, 'cutout': None}
0:  Regime:None
0: 
0: Starting Epoch: 1
0: 
0: Files already downloaded and verified
0: Files already downloaded and verified
0: TRAINING - Epoch: [0][0/781]	Time 1.560 (1.560)	Data 1.450 (1.450)	Loss 2.3020 (2.3020)	Prec@1 3.125 (3.125)	Prec@5 53.125 (53.125)	
0: TRAINING - Epoch: [1][290/781]	Time 0.019 (0.010)	Data 0.000 (0.001)	Loss 1.0977 (1.2313)	Prec@1 62.500 (55.230)	Prec@5 96.875 (94.996)	
0: TRAINING - Epoch: [1][300/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 1.1801 (1.2310)	Prec@1 56.250 (55.310)	Prec@5 96.875 (94.960)	
0: TRAINING - Epoch: [1][310/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 1.3175 (1.2274)	Prec@1 56.250 (55.542)	Prec@5 92.188 (94.966)	
0: TRAINING - Epoch: [1][320/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 1.1665 (1.2257)	Prec@1 59.375 (55.598)	Prec@5 96.875 (94.986)	
0: TRAINING - Epoch: [1][330/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.0802 (1.2243)	Prec@1 71.875 (55.650)	Prec@5 96.875 (94.973)	
0: TRAINING - Epoch: [1][340/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.2092 (1.2196)	Prec@1 54.688 (55.773)	Prec@5 92.188 (95.010)	
0: TRAINING - Epoch: [1][350/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9902 (1.2155)	Prec@1 64.062 (55.947)	Prec@5 98.438 (95.041)	
0: TRAINING - Epoch: [1][360/781]	Time 0.016 (0.009)	Data 0.000 (0.001)	Loss 0.9785 (1.2120)	Prec@1 70.312 (56.120)	Prec@5 96.875 (95.092)	
0: TRAINING - Epoch: [1][370/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1442 (1.2091)	Prec@1 60.938 (56.279)	Prec@5 95.312 (95.106)	
0: TRAINING - Epoch: [1][380/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.8909 (1.2059)	Prec@1 67.188 (56.389)	Prec@5 95.312 (95.107)	
0: TRAINING - Epoch: [1][390/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 1.0872 (1.2027)	Prec@1 57.812 (56.570)	Prec@5 95.312 (95.113)	
0: TRAINING - Epoch: [1][400/781]	Time 0.015 (0.009)	Data 0.000 (0.001)	Loss 1.4149 (1.2000)	Prec@1 48.438 (56.659)	Prec@5 89.062 (95.125)	
0: TRAINING - Epoch: [1][410/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.2225 (1.1957)	Prec@1 59.375 (56.847)	Prec@5 95.312 (95.164)	
0: TRAINING - Epoch: [1][420/781]	Time 0.015 (0.009)	Data 0.000 (0.001)	Loss 1.4977 (1.1942)	Prec@1 45.312 (56.888)	Prec@5 95.312 (95.183)	
0: TRAINING - Epoch: [1][430/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1565 (1.1921)	Prec@1 67.188 (56.971)	Prec@5 96.875 (95.211)	
0: TRAINING - Epoch: [1][440/781]	Time 0.010 (0.009)	Data 0.000 (0.001)	Loss 1.1178 (1.1908)	Prec@1 56.250 (57.022)	Prec@5 95.312 (95.227)	
0: TRAINING - Epoch: [1][450/781]	Time 0.010 (0.009)	Data 0.000 (0.001)	Loss 1.1412 (1.1888)	Prec@1 62.500 (57.095)	Prec@5 93.750 (95.226)	
0: TRAINING - Epoch: [1][460/781]	Time 0.009 (0.009)	Data 0.000 (0.001)	Loss 1.0921 (1.1877)	Prec@1 62.500 (57.162)	Prec@5 96.875 (95.221)	
0: TRAINING - Epoch: [1][470/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9760 (1.1868)	Prec@1 60.938 (57.212)	Prec@5 98.438 (95.220)	
0: TRAINING - Epoch: [1][480/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1962 (1.1853)	Prec@1 57.812 (57.257)	Prec@5 98.438 (95.251)	
0: TRAINING - Epoch: [1][490/781]	Time 0.008 (0.009)	Data 0.000 (0.001)	Loss 1.1116 (1.1834)	Prec@1 57.812 (57.322)	Prec@5 98.438 (95.281)	
0: TRAINING - Epoch: [1][500/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9954 (1.1808)	Prec@1 62.500 (57.432)	Prec@5 96.875 (95.272)	
0: TRAINING - Epoch: [1][510/781]	Time 0.010 (0.009)	Data 0.000 (0.001)	Loss 1.0814 (1.1786)	Prec@1 59.375 (57.494)	Prec@5 96.875 (95.300)	
0: TRAINING - Epoch: [1][520/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9995 (1.1761)	Prec@1 70.312 (57.606)	Prec@5 96.875 (95.321)	
0: TRAINING - Epoch: [1][530/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1334 (1.1736)	Prec@1 64.062 (57.686)	Prec@5 98.438 (95.345)	
0: TRAINING - Epoch: [1][540/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.0714 (1.1722)	Prec@1 60.938 (57.714)	Prec@5 92.188 (95.359)	
0: TRAINING - Epoch: [1][550/781]	Time 0.012 (0.009)	Data 0.000 (0.001)	Loss 0.8294 (1.1709)	Prec@1 67.188 (57.787)	Prec@5 100.000 (95.358)	
0: TRAINING - Epoch: [1][560/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.2788 (1.1702)	Prec@1 54.688 (57.779)	Prec@5 96.875 (95.354)	
0: TRAINING - Epoch: [1][570/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9750 (1.1677)	Prec@1 62.500 (57.815)	Prec@5 98.438 (95.384)	
0: TRAINING - Epoch: [1][580/781]	Time 0.011 (0.009)	Data 0.000 (0.001)	Loss 0.8050 (1.1657)	Prec@1 68.750 (57.858)	Prec@5 98.438 (95.407)	
0: TRAINING - Epoch: [1][590/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9334 (1.1645)	Prec@1 70.312 (57.902)	Prec@5 93.750 (95.410)	
0: TRAINING - Epoch: [1][600/781]	Time 0.019 (0.009)	Data 0.000 (0.001)	Loss 1.1565 (1.1643)	Prec@1 60.938 (57.916)	Prec@5 93.750 (95.429)	
0: TRAINING - Epoch: [1][610/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1535 (1.1628)	Prec@1 57.812 (57.986)	Prec@5 96.875 (95.448)	
0: TRAINING - Epoch: [1][620/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.0423 (1.1622)	Prec@1 71.875 (58.016)	Prec@5 96.875 (95.446)	
0: TRAINING - Epoch: [1][630/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.0833 (1.1599)	Prec@1 64.062 (58.117)	Prec@5 100.000 (95.469)	
0: TRAINING - Epoch: [1][640/781]	Time 0.008 (0.009)	Data 0.000 (0.001)	Loss 1.1089 (1.1577)	Prec@1 60.938 (58.185)	Prec@5 98.438 (95.500)	
0: TRAINING - Epoch: [1][650/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.2753 (1.1562)	Prec@1 57.812 (58.254)	Prec@5 92.188 (95.507)	
0: TRAINING - Epoch: [1][660/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 1.0264 (1.1539)	Prec@1 64.062 (58.354)	Prec@5 100.000 (95.530)	
0: TRAINING - Epoch: [1][670/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.8136 (1.1530)	Prec@1 68.750 (58.385)	Prec@5 100.000 (95.555)	
0: TRAINING - Epoch: [1][680/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9859 (1.1508)	Prec@1 68.750 (58.485)	Prec@5 98.438 (95.558)	
0: TRAINING - Epoch: [1][690/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.2712 (1.1500)	Prec@1 54.688 (58.511)	Prec@5 95.312 (95.557)	
0: TRAINING - Epoch: [1][700/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 1.0314 (1.1490)	Prec@1 62.500 (58.566)	Prec@5 98.438 (95.558)	
0: TRAINING - Epoch: [1][710/781]	Time 0.014 (0.009)	Data 0.000 (0.001)	Loss 1.2201 (1.1468)	Prec@1 56.250 (58.674)	Prec@5 92.188 (95.561)	
0: TRAINING - Epoch: [1][720/781]	Time 0.008 (0.009)	Data 0.000 (0.001)	Loss 1.2890 (1.1455)	Prec@1 54.688 (58.716)	Prec@5 95.312 (95.564)	
0: TRAINING - Epoch: [1][730/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.8279 (1.1427)	Prec@1 65.625 (58.791)	Prec@5 98.438 (95.580)	
0: TRAINING - Epoch: [1][740/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.0077 (1.1400)	Prec@1 62.500 (58.896)	Prec@5 96.875 (95.597)	
0: TRAINING - Epoch: [1][750/781]	Time 0.020 (0.009)	Data 0.000 (0.001)	Loss 1.0174 (1.1372)	Prec@1 57.812 (58.992)	Prec@5 100.000 (95.629)	
0: TRAINING - Epoch: [1][760/781]	Time 0.016 (0.009)	Data 0.000 (0.001)	Loss 1.1400 (1.1355)	Prec@1 62.500 (59.065)	Prec@5 96.875 (95.641)	
0: TRAINING - Epoch: [1][770/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9772 (1.1341)	Prec@1 62.500 (59.105)	Prec@5 93.750 (95.649)	
0: TRAINING - Epoch: [1][780/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 0.9314 (1.1326)	Prec@1 64.062 (59.139)	Prec@5 96.875 (95.673)	
0: EVALUATING - Epoch: [1][0/157]	Time 0.330 (0.330)	Data 0.326 (0.326)	Loss 1.1677 (1.1677)	Prec@1 59.375 (59.375)	Prec@5 96.875 (96.875)	
0: EVALUATING - Epoch: [1][10/157]	Time 0.002 (0.034)	Data 0.000 (0.032)	Loss 1.1623 (1.0741)	Prec@1 51.562 (62.074)	Prec@5 96.875 (97.017)	
0: EVALUATING - Epoch: [1][20/157]	Time 0.002 (0.019)	Data 0.000 (0.017)	Loss 1.0782 (1.0714)	Prec@1 59.375 (62.574)	Prec@5 98.438 (97.321)	
0: EVALUATING - Epoch: [1][30/157]	Time 0.009 (0.015)	Data 0.001 (0.012)	Loss 1.1269 (1.0702)	Prec@1 62.500 (63.105)	Prec@5 98.438 (96.976)	
0: EVALUATING - Epoch: [1][40/157]	Time 0.002 (0.012)	Data 0.000 (0.010)	Loss 1.0540 (1.0947)	Prec@1 56.250 (62.195)	Prec@5 95.312 (96.837)	
0: EVALUATING - Epoch: [1][50/157]	Time 0.008 (0.011)	Data 0.000 (0.008)	Loss 1.0296 (1.0950)	Prec@1 57.812 (62.224)	Prec@5 95.312 (96.844)	
0: EVALUATING - Epoch: [1][60/157]	Time 0.002 (0.010)	Data 0.000 (0.007)	Loss 0.8994 (1.1018)	Prec@1 65.625 (62.065)	Prec@5 100.000 (96.747)	
0: EVALUATING - Epoch: [1][70/157]	Time 0.002 (0.009)	Data 0.000 (0.006)	Loss 1.0589 (1.0927)	Prec@1 59.375 (62.214)	Prec@5 95.312 (96.809)	
0: EVALUATING - Epoch: [1][80/157]	Time 0.002 (0.008)	Data 0.000 (0.005)	Loss 1.0707 (1.0820)	Prec@1 59.375 (62.596)	Prec@5 96.875 (96.701)	
0: EVALUATING - Epoch: [1][90/157]	Time 0.010 (0.008)	Data 0.008 (0.005)	Loss 1.2329 (1.0908)	Prec@1 54.688 (62.208)	Prec@5 98.438 (96.686)	
0: EVALUATING - Epoch: [1][100/157]	Time 0.002 (0.008)	Data 0.000 (0.005)	Loss 1.2583 (1.0939)	Prec@1 57.812 (62.005)	Prec@5 100.000 (96.720)	
0: EVALUATING - Epoch: [1][110/157]	Time 0.007 (0.007)	Data 0.000 (0.004)	Loss 0.8981 (1.1000)	Prec@1 65.625 (61.824)	Prec@5 100.000 (96.805)	
0: EVALUATING - Epoch: [1][120/157]	Time 0.007 (0.007)	Data 0.000 (0.004)	Loss 0.8994 (1.0955)	Prec@1 67.188 (61.971)	Prec@5 96.875 (96.810)	
0: EVALUATING - Epoch: [1][130/157]	Time 0.002 (0.007)	Data 0.000 (0.004)	Loss 1.1964 (1.1003)	Prec@1 60.938 (61.844)	Prec@5 93.750 (96.792)	
0: EVALUATING - Epoch: [1][140/157]	Time 0.002 (0.007)	Data 0.000 (0.004)	Loss 0.9309 (1.1008)	Prec@1 70.312 (61.758)	Prec@5 98.438 (96.853)	
0: EVALUATING - Epoch: [1][150/157]	Time 0.002 (0.006)	Data 0.000 (0.003)	Loss 0.9379 (1.0941)	Prec@1 67.188 (61.952)	Prec@5 96.875 (96.854)	
0: EVALUATING - Epoch: [1][156/157]	Time 0.001 (0.006)	Data 0.000 (0.003)	Loss 1.0254 (1.0947)	Prec@1 50.000 (61.830)	Prec@5 100.000 (96.870)	
0: 
0: Results - Epoch: 2
0: Training Loss 1.1326 	Training Prec@1 59.139 	Training Prec@5 95.673 	Validation Loss 1.0947 	Validation Prec@1 61.830 	Validation Prec@5 96.870 	
0: 
0: 
0: Starting Epoch: 3
0: 
0: TRAINING - Epoch: [2][0/781]	Time 0.338 (0.338)	Data 0.320 (0.320)	Loss 0.9973 (0.9973)	Prec@1 65.625 (65.625)	Prec@5 96.875 (96.875)	
0: TRAINING - Epoch: [2][10/781]	Time 0.006 (0.040)	Data 0.000 (0.030)	Loss 0.9651 (1.0164)	Prec@1 65.625 (62.358)	Prec@5 98.438 (97.869)	
0: TRAINING - Epoch: [2][20/781]	Time 0.007 (0.025)	Data 0.000 (0.016)	Loss 0.9213 (1.0537)	Prec@1 62.500 (61.012)	Prec@5 100.000 (97.321)	
0: TRAINING - Epoch: [2][30/781]	Time 0.016 (0.021)	Data 0.000 (0.011)	Loss 0.9494 (1.0741)	Prec@1 67.188 (60.534)	Prec@5 98.438 (96.976)	
0: TRAINING - Epoch: [2][40/781]	Time 0.007 (0.018)	Data 0.000 (0.008)	Loss 1.3119 (1.0512)	Prec@1 56.250 (62.348)	Prec@5 90.625 (96.913)	
0: TRAINING - Epoch: [2][50/781]	Time 0.007 (0.016)	Data 0.000 (0.007)	Loss 0.9551 (1.0390)	Prec@1 62.500 (62.684)	Prec@5 96.875 (96.752)	
0: TRAINING - Epoch: [2][60/781]	Time 0.006 (0.015)	Data 0.000 (0.006)	Loss 0.7588 (1.0275)	Prec@1 78.125 (63.140)	Prec@5 96.875 (96.824)	
0: TRAINING - Epoch: [2][70/781]	Time 0.006 (0.014)	Data 0.000 (0.005)	Loss 0.9050 (1.0344)	Prec@1 70.312 (63.138)	Prec@5 100.000 (96.853)	
0: TRAINING - Epoch: [2][80/781]	Time 0.007 (0.013)	Data 0.000 (0.004)	Loss 1.0781 (1.0216)	Prec@1 56.250 (63.484)	Prec@5 100.000 (96.952)	
0: TRAINING - Epoch: [2][90/781]	Time 0.006 (0.013)	Data 0.000 (0.004)	Loss 0.7368 (1.0210)	Prec@1 70.312 (63.702)	Prec@5 100.000 (96.789)	
0: TRAINING - Epoch: [2][100/781]	Time 0.009 (0.012)	Data 0.000 (0.003)	Loss 1.1450 (1.0205)	Prec@1 62.500 (63.676)	Prec@5 95.312 (96.767)	
0: TRAINING - Epoch: [2][110/781]	Time 0.007 (0.012)	Data 0.000 (0.003)	Loss 0.9493 (1.0259)	Prec@1 64.062 (63.316)	Prec@5 95.312 (96.678)	
0: TRAINING - Epoch: [2][120/781]	Time 0.006 (0.012)	Data 0.000 (0.003)	Loss 1.1129 (1.0239)	Prec@1 62.500 (63.197)	Prec@5 96.875 (96.746)	
0: TRAINING - Epoch: [2][130/781]	Time 0.018 (0.012)	Data 0.000 (0.003)	Loss 0.9237 (1.0193)	Prec@1 71.875 (63.323)	Prec@5 98.438 (96.720)	
0: TRAINING - Epoch: [2][140/781]	Time 0.006 (0.011)	Data 0.000 (0.002)	Loss 0.7184 (1.0135)	Prec@1 75.000 (63.409)	Prec@5 100.000 (96.842)	
0: TRAINING - Epoch: [2][150/781]	Time 0.008 (0.011)	Data 0.000 (0.002)	Loss 0.9091 (1.0124)	Prec@1 68.750 (63.369)	Prec@5 98.438 (96.875)	
0: TRAINING - Epoch: [2][160/781]	Time 0.006 (0.011)	Data 0.000 (0.002)	Loss 0.8954 (1.0101)	Prec@1 70.312 (63.432)	Prec@5 98.438 (96.875)	
0: TRAINING - Epoch: [2][170/781]	Time 0.006 (0.011)	Data 0.000 (0.002)	Loss 1.0322 (1.0040)	Prec@1 62.500 (63.679)	Prec@5 95.312 (96.930)	
0: TRAINING - Epoch: [2][180/781]	Time 0.006 (0.011)	Data 0.000 (0.002)	Loss 1.2339 (1.0047)	Prec@1 59.375 (63.743)	Prec@5 98.438 (96.918)	
0: TRAINING - Epoch: [2][190/781]	Time 0.006 (0.011)	Data 0.000 (0.002)	Loss 0.8736 (1.0043)	Prec@1 70.312 (63.743)	Prec@5 98.438 (96.932)	
0: TRAINING - Epoch: [2][200/781]	Time 0.007 (0.010)	Data 0.000 (0.002)	Loss 0.8725 (1.0033)	Prec@1 73.438 (63.837)	Prec@5 96.875 (96.914)	
0: TRAINING - Epoch: [2][210/781]	Time 0.007 (0.010)	Data 0.000 (0.002)	Loss 0.9958 (1.0025)	Prec@1 60.938 (63.855)	Prec@5 98.438 (96.905)	
0: TRAINING - Epoch: [2][220/781]	Time 0.016 (0.010)	Data 0.000 (0.002)	Loss 0.8849 (1.0012)	Prec@1 70.312 (63.935)	Prec@5 98.438 (96.889)	
0: TRAINING - Epoch: [2][230/781]	Time 0.009 (0.010)	Data 0.000 (0.002)	Loss 0.7913 (0.9986)	Prec@1 73.438 (64.062)	Prec@5 100.000 (96.868)	
0: TRAINING - Epoch: [2][240/781]	Time 0.006 (0.010)	Data 0.000 (0.002)	Loss 0.9095 (0.9950)	Prec@1 68.750 (64.160)	Prec@5 98.438 (96.907)	
0: TRAINING - Epoch: [2][250/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 1.0124 (0.9921)	Prec@1 67.188 (64.249)	Prec@5 93.750 (96.925)	
0: TRAINING - Epoch: [2][260/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.8120 (0.9901)	Prec@1 70.312 (64.344)	Prec@5 96.875 (96.905)	
0: TRAINING - Epoch: [2][270/781]	Time 0.020 (0.010)	Data 0.000 (0.001)	Loss 1.1547 (0.9869)	Prec@1 60.938 (64.437)	Prec@5 95.312 (96.892)	
0: TRAINING - Epoch: [2][280/781]	Time 0.011 (0.010)	Data 0.000 (0.001)	Loss 0.9664 (0.9837)	Prec@1 68.750 (64.569)	Prec@5 96.875 (96.925)	
0: TRAINING - Epoch: [2][290/781]	Time 0.008 (0.010)	Data 0.000 (0.001)	Loss 1.1631 (0.9853)	Prec@1 64.062 (64.556)	Prec@5 96.875 (96.902)	
0: TRAINING - Epoch: [2][300/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.7508 (0.9824)	Prec@1 76.562 (64.654)	Prec@5 96.875 (96.906)	
0: TRAINING - Epoch: [2][310/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.9192 (0.9806)	Prec@1 71.875 (64.670)	Prec@5 95.312 (96.940)	
0: TRAINING - Epoch: [2][320/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.9601 (0.9785)	Prec@1 67.188 (64.754)	Prec@5 93.750 (96.953)	
0: TRAINING - Epoch: [2][330/781]	Time 0.018 (0.010)	Data 0.000 (0.001)	Loss 0.9081 (0.9771)	Prec@1 70.312 (64.851)	Prec@5 95.312 (96.955)	
0: TRAINING - Epoch: [2][340/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.8047 (0.9758)	Prec@1 68.750 (64.951)	Prec@5 96.875 (96.953)	
0: TRAINING - Epoch: [2][350/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.9831 (0.9727)	Prec@1 65.625 (65.100)	Prec@5 96.875 (96.977)	
0: TRAINING - Epoch: [2][360/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 1.0198 (0.9723)	Prec@1 57.812 (65.088)	Prec@5 98.438 (96.970)	
0: TRAINING - Epoch: [2][370/781]	Time 0.008 (0.010)	Data 0.000 (0.001)	Loss 0.9631 (0.9724)	Prec@1 67.188 (65.115)	Prec@5 98.438 (96.989)	
0: TRAINING - Epoch: [2][380/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.7830 (0.9693)	Prec@1 78.125 (65.289)	Prec@5 96.875 (96.986)	
0: TRAINING - Epoch: [2][390/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.8697 (0.9688)	Prec@1 70.312 (65.321)	Prec@5 96.875 (97.003)	
0: TRAINING - Epoch: [2][400/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.9819 (0.9697)	Prec@1 59.375 (65.309)	Prec@5 96.875 (97.035)	
0: TRAINING - Epoch: [2][410/781]	Time 0.013 (0.010)	Data 0.000 (0.001)	Loss 1.0356 (0.9693)	Prec@1 64.062 (65.309)	Prec@5 100.000 (97.042)	
0: TRAINING - Epoch: [2][420/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.8420 (0.9680)	Prec@1 73.438 (65.354)	Prec@5 100.000 (97.049)	
0: TRAINING - Epoch: [2][430/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.8573 (0.9658)	Prec@1 68.750 (65.422)	Prec@5 98.438 (97.064)	
0: TRAINING - Epoch: [2][440/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1119 (0.9637)	Prec@1 64.062 (65.505)	Prec@5 98.438 (97.073)	
0: TRAINING - Epoch: [2][450/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.6940 (0.9617)	Prec@1 75.000 (65.597)	Prec@5 100.000 (97.079)	
0: TRAINING - Epoch: [2][460/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.7552 (0.9595)	Prec@1 79.688 (65.733)	Prec@5 96.875 (97.099)	
0: TRAINING - Epoch: [2][470/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.8545 (0.9573)	Prec@1 70.312 (65.791)	Prec@5 100.000 (97.107)	
0: TRAINING - Epoch: [2][480/781]	Time 0.017 (0.010)	Data 0.000 (0.001)	Loss 0.8677 (0.9570)	Prec@1 78.125 (65.823)	Prec@5 98.438 (97.122)	
0: TRAINING - Epoch: [2][490/781]	Time 0.006 (0.010)	Data 0.000 (0.001)	Loss 0.7773 (0.9560)	Prec@1 75.000 (65.883)	Prec@5 98.438 (97.117)	
0: TRAINING - Epoch: [2][500/781]	Time 0.019 (0.010)	Data 0.000 (0.001)	Loss 0.7192 (0.9542)	Prec@1 75.000 (65.971)	Prec@5 98.438 (97.134)	
0: TRAINING - Epoch: [2][510/781]	Time 0.011 (0.010)	Data 0.000 (0.001)	Loss 1.2032 (0.9532)	Prec@1 60.938 (66.026)	Prec@5 95.312 (97.147)	
0: TRAINING - Epoch: [2][520/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.8949 (0.9520)	Prec@1 70.312 (66.066)	Prec@5 100.000 (97.172)	
0: TRAINING - Epoch: [2][530/781]	Time 0.007 (0.010)	Data 0.000 (0.001)	Loss 0.7382 (0.9515)	Prec@1 68.750 (66.108)	Prec@5 98.438 (97.166)	
0: TRAINING - Epoch: [2][540/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 0.7102 (0.9500)	Prec@1 70.312 (66.162)	Prec@5 100.000 (97.172)	
0: TRAINING - Epoch: [2][550/781]	Time 0.012 (0.009)	Data 0.000 (0.001)	Loss 1.0624 (0.9497)	Prec@1 56.250 (66.178)	Prec@5 100.000 (97.164)	
0: TRAINING - Epoch: [2][560/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 0.9202 (0.9496)	Prec@1 71.875 (66.179)	Prec@5 98.438 (97.165)	
0: TRAINING - Epoch: [2][570/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.9754 (0.9478)	Prec@1 68.750 (66.232)	Prec@5 96.875 (97.190)	
0: TRAINING - Epoch: [2][580/781]	Time 0.016 (0.009)	Data 0.000 (0.001)	Loss 0.7472 (0.9466)	Prec@1 67.188 (66.270)	Prec@5 100.000 (97.206)	
0: TRAINING - Epoch: [2][590/781]	Time 0.012 (0.009)	Data 0.000 (0.001)	Loss 0.6469 (0.9456)	Prec@1 76.562 (66.307)	Prec@5 100.000 (97.213)	
0: TRAINING - Epoch: [2][600/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.7616 (0.9443)	Prec@1 75.000 (66.337)	Prec@5 95.312 (97.226)	
0: TRAINING - Epoch: [2][610/781]	Time 0.012 (0.009)	Data 0.000 (0.001)	Loss 0.7681 (0.9435)	Prec@1 73.438 (66.392)	Prec@5 100.000 (97.248)	
0: TRAINING - Epoch: [2][620/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.8442 (0.9426)	Prec@1 64.062 (66.425)	Prec@5 98.438 (97.255)	
0: TRAINING - Epoch: [2][630/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 0.8215 (0.9424)	Prec@1 73.438 (66.467)	Prec@5 95.312 (97.239)	
0: TRAINING - Epoch: [2][640/781]	Time 0.006 (0.009)	Data 0.000 (0.001)	Loss 1.1260 (0.9417)	Prec@1 60.938 (66.515)	Prec@5 95.312 (97.228)	
0: TRAINING - Epoch: [2][650/781]	Time 0.007 (0.009)	Data 0.000 (0.001)	Loss 0.8247 (0.9395)	Prec@1 67.188 (66.587)	Prec@5 98.438 (97.252)	
0: TRAINING - Epoch: [2][660/781]	Time 0.012 (0.009)	Data 0.000 (0.001)	Loss 0.9213 (0.9383)	Prec@1 67.188 (66.627)	Prec@5 98.438 (97.256)	
